pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state,overlapping_special_election,dem_actual,rep_actual,other_actual,rep_won
Harper (R),2014/01/07,2014/01/08,1004.0,LV,44,36,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
PPP (D),2013/12/05,2013/12/08,1034.0,RV,42,40,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
LE\u0026amp;A/Denno Research (D),2013/11/12,2013/11/14,600.0,LV,36,37,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
Inside Michigan Politics,2013/10/29,2013/10/29,794.0,LV,38,43,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
EPIC-MRA,2013/09/07,2013/09/10,600.0,LV,37,38,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
LE\u0026amp;A/Denno Research (D),2013/07/23,2013/07/24,600.0,LV,39,39,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
PPP (D),2013/05/30,2013/06/02,697.0,RV,36,41,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
Mitchell Research,2013/03/19,2013/03/21,571.0,LV,32,33,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
Harper (R),2013/03/09,2013/03/10,1744.0,LV,29,21,NA,2014,michigan,NA,54.6143839506485,41.329072504037,4.0565435453145,0
KSTP/SurveyUSA*,2014/10/27,2014/10/30,596.0,LV,40,51,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
Star Tribune/Mason-Dixon*,2014/10/20,2014/10/22,800.0,LV,39,48,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
CBS News/NYT/YouGov,2014/10/16,2014/10/23,2430.0,LV,41,51,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
KSTP/SurveyUSA*,2014/10/14,2014/10/16,597.0,LV,38,53,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
KSTP/SurveyUSA*,2014/09/30,2014/10/02,577.0,LV,37,55,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
CBS News/NYT/YouGov,2014/09/20,2014/10/01,2562.0,LV,42,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
Rasmussen Reports,2014/09/29,2014/09/30,750.0,LV,41,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
Star Tribune/Mason-Dixon*,2014/09/08,2014/09/10,800.0,LV,36,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
CBS News/NYT/YouGov,2014/08/18,2014/09/02,3607.0,LV,41,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
KSTP/SurveyUSA*,2014/08/19,2014/08/21,600.0,LV,42,51,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
Rasmussen Reports,2014/08/13,2014/08/14,750.0,LV,42,50,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,41,55,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
PPP (D),2014/06/12,2014/06/15,633.0,RV,38,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
KSTP/SurveyUSA*,2014/06/05,2014/06/09,1017.0,LV,42,48,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
Suffolk*,2014/04/24,2014/04/28,800.0,LV,29,44,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
KSTP/SurveyUSA,2014/02/25,2014/02/27,545.0,RV,40,50,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
PPP (D),2013/10/27,2013/10/29,895.0,RV,38,49,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
PPP (D),2013/05/17,2013/05/19,712.0,RV,36,51,NA,2014,minnesota,NA,53.1511540588879,42.907645009306,3.94120093180616,0
CBS News/NYT/YouGov,2014/10/16,2014/10/23,654.0,LV,50,28,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
PPP (D),2014/07/10,2014/07/13,691.0,RV,41,26,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
Rasmussen Reports,2014/06/25,2014/06/26,750.0,LV,46,34,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
CBS News/NYT/YouGov,2014/09/20,2014/10/01,826.0,LV,46,35,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
CBS News/NYT/YouGov,2014/08/18,2014/09/02,976.0,LV,46,31,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,47,33,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
Rasmussen Reports,2014/03/26,2014/03/29,750.0,LV,48,31,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
PPP (D),2013/11/15,2013/11/17,502.0,RV,50,33,NA,2014,mississippi,NA,37.8944319768049,59.8996926524631,2.20587537073203,1
CBS News/NYT/YouGov,2014/10/16,2014/10/23,497.0,LV,56,38,NA,2014,montana,NA,40.0685727882842,57.7863643983928,2.14506281332302,1
MSU-Billings,2014/10/06,2014/10/11,410.0,LV,47,31,NA,2014,montana,NA,40.0685727882842,57.7863643983928,2.14506281332302,1
Rasmussen Reports,2014/08/18,2014/08/19,750.0,LV,55,35,NA,2014,montana,NA,40.0685727882842,57.7863643983928,2.14506281332302,1
CBS News/NYT/YouGov,2014/09/20,2014/10/01,549.0,LV,55,34,NA,2014,montana,NA,40.0685727882842,57.7863643983928,2.14506281332302,1
CBS News/NYT/YouGov,2014/08/18,2014/09/02,684.0,LV,53,35,NA,2014,montana,NA,40.0685727882842,57.7863643983928,2.14506281332302,1
CBS News/NYT/YouGov,2014/10/16,2014/10/23,681.0,LV,59,30,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
Rasmussen Reports,2014/05/14,2014/05/15,750.0,LV,51,34,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
CBS News/NYT/YouGov,2014/09/20,2014/10/01,721.0,LV,58,31,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
CBS News/NYT/YouGov,2014/08/18,2014/09/02,987.0,LV,56,30,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,58,35,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
Rasmussen Reports,2014/04/07,2014/04/08,750.0,LV,52,27,NA,2014,nebraska,NA,31.4853508088471,64.3368860544438,4.17776313670913,1
PPP (D),2014/11/01,2014/11/03,1690.0,LV,48,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/10/31,2014/11/01,1526.0,LV,49,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/10/29,2014/11/02,757.0,LV,48,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Rasmussen Reports,2014/10/29,2014/10/30,940.0,LV,45,52,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/10/27,2014/10/29,600.0,LV,49,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Vox Populi (R),2014/10/27,2014/10/28,638.0,LV,49,45,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/10/22,2014/10/26,555.0,LV,42,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/10/24,2014/10/24,1132.0,LV,48,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/10/19,2014/10/22,600.0,LV,48,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CNN/Opinion Research,2014/10/18,2014/10/21,645.0,LV,47,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1042.0,LV,41,46,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
UMass Lowell/7News,2014/10/15,2014/10/21,643.0,LV,46,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Suffolk/Boston Herald,2014/10/16,2014/10/19,500.0,LV,46,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/10/16,2014/10/16,921.0,LV,48,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
UMass Amherst/WBZ,2014/10/10,2014/10/15,322.0,LV,45,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/10/09,2014/10/09,1081.0,LV,48,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
High Point/SurveyUSA,2014/10/04,2014/10/08,824.0,LV,46,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/09/29,2014/10/05,532.0,LV,41,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/10/03,2014/10/03,1286.0,LV,46,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1260.0,LV,41,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/09/27,2014/09/29,600.0,LV,43,53,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/09/26,2014/09/26,1331.0,LV,47,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/09/19,2014/09/20,1494.0,LV,43,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Vox Populi (R),2014/09/15,2014/09/16,550.0,RV,47,43,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/09/12,2014/09/15,,LV,45,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2014/09/10,2014/09/11,630.0,LV,40,51,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Rasmussen Reports,2014/09/10,2014/09/11,750.0,LV,42,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CNN/Opinion Research,2014/09/08,2014/09/11,735.0,LV,48,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1159.0,LV,41,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/08/07,2014/08/17,609.0,LV,44,46,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,42,52,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
NBC News/Marist,2014/07/07,2014/07/13,1342.0,RV,42,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/06/19,2014/07/01,509.0,LV,40,52,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/06/14,2014/06/18,540.0,RV,38,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Suffolk/Boston Herald*,2014/06/14,2014/06/18,800.0,LV,39,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Vox Populi (R),2014/05/14,2014/05/15,707.0,RV,35,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
CEA/Hickman Analytics (D),2014/04/24,2014/04/30,400.0,LV,43,49,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Dartmouth,2014/04/21,2014/04/25,412.0,RV,36,39,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/04/01,2014/04/09,387.0,LV,39,45,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2014/03/13,2014/03/16,533.0,RV,38,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Rasmussen Reports,2014/03/12,2014/03/13,750.0,LV,41,50,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Suffolk/Boston Herald,2014/02/27,2014/03/05,800.0,LV,39,52,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
WMUR/UNH,2014/01/21,2014/01/26,454.0,LV,37,47,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Purple Strategies,2014/01/21,2014/01/23,1052.0,LV,44,44,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
PPP (D),2014/01/09,2014/01/12,1354.0,RV,43,46,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
ARG,2013/12/13,2013/12/16,549.0,RV,38,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
PPP (D),2013/09/13,2013/09/16,1038.0,RV,44,48,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
New England College,2013/05/02,2013/05/05,807.0,RV,35,54,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Dartmouth,2013/04/22,2013/04/25,433.0,RV,30,44,NA,2014,new-hampshire,NA,51.4553659770689,48.2111361257295,0.33349789720152,0
Monmouth,2014/10/30,2014/11/02,750.0,LV,40,54,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1868.0,LV,39,51,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Richard Stockton College,2014/10/18,2014/10/22,806.0,LV,33,57,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Fairleigh Dickinson,2014/10/13,2014/10/19,525.0,LV,40,56,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Quinnipiac,2014/09/25,2014/09/29,1058.0,LV,40,51,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Richard Stockton College,2014/10/05,2014/10/08,810.0,LV,39,48,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Monmouth,2014/10/02,2014/10/05,477.0,LV,38,53,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
CBS News/NYT/YouGov,2014/09/20,2014/10/01,2011.0,LV,37,51,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Richard Stockton College,2014/09/05,2014/09/08,807.0,LV,36,49,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Fairleigh Dickinson,2014/09/01,2014/09/07,721.0,RV,29,42,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
CBS News/NYT/YouGov,2014/08/18,2014/09/02,2244.0,LV,37,52,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Quinnipiac,2014/07/31,2014/08/04,1148.0,RV,37,47,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,43,50,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Rasmussen Reports,2014/06/17,2014/06/18,750.0,LV,35,48,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Monmouth,2014/06/25,2014/06/29,717.0,RV,23,43,NA,2014,new-jersey,NA,55.8355954822991,42.325872476311,1.83853204138997,0
Albuquerque Journal,2014/10/21,2014/10/23,614.0,LV,43,50,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
CBS News/NYT/YouGov,2014/10/16,2014/10/23,962.0,LV,36,52,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1093.0,LV,35,53,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
Rasmussen Reports,2014/09/22,2014/09/23,830.0,LV,39,52,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
Albuquerque Journal,2014/09/09,2014/09/11,603.0,LV,38,51,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1096.0,LV,36,54,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
Albuquerque Journal,2014/08/12,2014/08/14,606.0,LV,35,53,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
Rasmussen Reports,2014/07/21,2014/07/22,860.0,LV,33,54,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,44,52,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
PPP (D),2014/03/20,2014/03/23,674.0,RV,33,53,NA,2014,new-mexico,NA,55.558810178737,44.441189821263,0,0
PPP (D),2014/11/01,2014/11/03,1333.0,LV,46,48,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/10/29,2014/10/30,600.0,LV,43,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
FOX News*,2014/10/28,2014/10/30,909.0,LV,42,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Harper (R),2014/10/28,2014/10/30,511.0,LV,48,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CNN/Opinion Research*,2014/10/27,2014/10/30,559.0,LV,46,48,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Rasmussen Reports,2014/10/28,2014/10/29,982.0,LV,46,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
YouGov*,2014/10/25,2014/10/31,1727.0,LV,41,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Elon University,2014/10/21,2014/10/25,687.0,LV,41,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
High Point/SurveyUSA*,2014/10/21,2014/10/25,802.0,LV,44,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
NBC News/Marist*,2014/10/19,2014/10/23,756.0,LV,43,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CBS News/NYT/YouGov*,2014/10/16,2014/10/23,1910.0,LV,41,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
SurveyUSA*,2014/10/16,2014/10/20,568.0,LV,43,46,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/10/16,2014/10/18,780.0,LV,44,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/10/15,2014/10/18,600.0,RV,44,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
SurveyUSA,2014/10/09,2014/10/12,554.0,LV,46,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Rasmussen Reports,2014/10/06,2014/10/07,970.0,LV,46,48,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
High Point*,2014/09/30,2014/10/09,584.0,LV,40,40,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
USA Today/Suffolk*,2014/10/04,2014/10/07,500.0,LV,45,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
NBC News/Marist*,2014/09/27,2014/10/01,665.0,LV,40,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CBS News/NYT/YouGov*,2014/09/20,2014/10/01,2002.0,LV,45,46,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CNN/Opinion Research*,2014/09/22,2014/09/25,595.0,LV,43,46,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/09/25,2014/09/28,600.0,RV,43,50,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
High Point*,2014/09/13,2014/09/18,410.0,LV,40,42,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
FOX News*,2014/09/14,2014/09/16,605.0,LV,36,41,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/09/11,2014/09/14,1266.0,LV,42,46,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
SurveyUSA/Civitas (R),2014/09/09,2014/09/10,490.0,LV,46,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Rasmussen Reports,2014/09/08,2014/09/10,1000.0,LV,39,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
American Insights (R),2014/09/05,2014/09/10,459.0,LV,40,50,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Elon University,2014/09/05,2014/09/09,629.0,LV,41,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CBS News/NYT/YouGov*,2014/08/18,2014/09/02,2059.0,LV,43,42,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
USA Today/Suffolk*,2014/08/16,2014/08/19,500.0,LV,43,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/08/14,2014/08/17,865.0,LV,42,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Rasmussen Reports,2014/08/05,2014/08/06,750.0,LV,45,40,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/07/28,2014/07/29,600.0,RV,47,46,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/07/17,2014/07/20,1062.0,RV,39,42,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,48,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/06/18,2014/06/22,600.0,RV,46,48,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/06/12,2014/06/15,1076.0,RV,38,42,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Magellan Strategies (R),2014/06/05,2014/06/08,700.0,LV,46,47,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Civitas (R),2014/05/20,2014/05/22,600.0,RV,48,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/05/09,2014/05/11,877.0,RV,41,41,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Rasmussen Reports,2014/05/07,2014/05/08,750.0,LV,45,44,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
Magellan Strategies (R),2014/04/14,2014/04/15,804.0,LV,43,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
NY Times/Kaiser,2014/04/08,2014/04/15,900.0,RV,40,42,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
PPP (D),2014/04/03,2014/04/06,740.0,RV,41,43,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
SurveyUSA,2014/03/27,2014/03/31,1489.0,LV,46,45,NA,2014,north-carolina,NA,47.2561993166353,48.8206454197726,3.92315526359209,1
