pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state
PPP (D),2013/11/08,2013/11/11,701.0,RV,42.0,44.0,,2014,north-carolina
PPP (D),2013/09/06,2013/09/09,600.0,RV,36.0,51.0,,2014,north-carolina
PPP (D),2013/08/08,2013/08/11,600.0,RV,39.0,47.0,,2014,north-carolina
PPP (D),2013/07/12,2013/07/14,600.0,RV,38.0,49.0,,2014,north-carolina
PPP (D),2013/06/12,2013/06/14,500.0,RV,40.0,45.0,,2014,north-carolina
PPP (D),2013/05/17,2013/05/20,500.0,RV,41.0,48.0,,2014,north-carolina
PPP (D),2013/04/11,2013/04/14,601.0,RV,39.0,49.0,,2014,north-carolina
PPP (D),2013/03/07,2013/03/10,611.0,RV,36.0,50.0,,2014,north-carolina
PPP (D),2013/02/07,2013/02/10,600.0,RV,38.0,46.0,,2014,north-carolina
PPP (D),2013/01/10,2013/01/13,608.0,RV,37.0,47.0,,2014,north-carolina
PPP (D),2012/12/06,2012/12/09,578.0,RV,38.0,48.0,,2014,north-carolina
PPP (D),2014/11/01,2014/11/03,1690.0,LV,48.0,50.0,,2014,new-hampshire
New England College,2014/10/31,2014/11/01,1526.0,LV,49.0,48.0,,2014,new-hampshire
WMUR/UNH,2014/10/29,2014/11/02,757.0,LV,48.0,49.0,,2014,new-hampshire
Rasmussen Reports,2014/10/29,2014/10/30,940.0,LV,45.0,52.0,,2014,new-hampshire
ARG,2014/10/27,2014/10/29,600.0,LV,49.0,49.0,,2014,new-hampshire
Vox Populi (R),2014/10/27,2014/10/28,638.0,LV,49.0,45.0,,2014,new-hampshire
WMUR/UNH,2014/10/22,2014/10/26,555.0,LV,42.0,50.0,,2014,new-hampshire
New England College,2014/10/24,2014/10/24,1132.0,LV,48.0,47.0,,2014,new-hampshire
ARG,2014/10/19,2014/10/22,600.0,LV,48.0,49.0,,2014,new-hampshire
CNN/Opinion Research,2014/10/18,2014/10/21,645.0,LV,47.0,49.0,,2014,new-hampshire
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1042.0,LV,41.0,46.0,,2014,new-hampshire
UMass Lowell/7News,2014/10/15,2014/10/21,643.0,LV,46.0,49.0,,2014,new-hampshire
Suffolk/Boston Herald,2014/10/16,2014/10/19,500.0,LV,46.0,49.0,,2014,new-hampshire
New England College,2014/10/16,2014/10/16,921.0,LV,48.0,47.0,,2014,new-hampshire
UMass Amherst/WBZ,2014/10/10,2014/10/15,322.0,LV,45.0,48.0,,2014,new-hampshire
New England College,2014/10/09,2014/10/09,1081.0,LV,48.0,47.0,,2014,new-hampshire
High Point/SurveyUSA,2014/10/04,2014/10/08,824.0,LV,46.0,48.0,,2014,new-hampshire
WMUR/UNH,2014/09/29,2014/10/05,532.0,LV,41.0,47.0,,2014,new-hampshire
New England College,2014/10/03,2014/10/03,1286.0,LV,46.0,49.0,,2014,new-hampshire
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1260.0,LV,41.0,48.0,,2014,new-hampshire
ARG,2014/09/27,2014/09/29,600.0,LV,43.0,53.0,,2014,new-hampshire
New England College,2014/09/26,2014/09/26,1331.0,LV,47.0,47.0,,2014,new-hampshire
New England College,2014/09/19,2014/09/20,1494.0,LV,43.0,50.0,,2014,new-hampshire
Vox Populi (R),2014/09/15,2014/09/16,550.0,RV,47.0,43.0,,2014,new-hampshire
ARG,2014/09/12,2014/09/15,,LV,45.0,50.0,,2014,new-hampshire
New England College,2014/09/10,2014/09/11,630.0,LV,40.0,51.0,,2014,new-hampshire
Rasmussen Reports,2014/09/10,2014/09/11,750.0,LV,42.0,48.0,,2014,new-hampshire
CNN/Opinion Research,2014/09/08,2014/09/11,735.0,LV,48.0,48.0,,2014,new-hampshire
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1159.0,LV,41.0,47.0,,2014,new-hampshire
WMUR/UNH,2014/08/07,2014/08/17,609.0,LV,44.0,46.0,,2014,new-hampshire
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,42.0,52.0,,2014,new-hampshire
NBC News/Marist,2014/07/07,2014/07/13,1342.0,RV,42.0,50.0,,2014,new-hampshire
WMUR/UNH,2014/06/19,2014/07/01,509.0,LV,40.0,52.0,,2014,new-hampshire
ARG,2014/06/14,2014/06/18,540.0,RV,38.0,50.0,,2014,new-hampshire
Suffolk/Boston Herald*,2014/06/14,2014/06/18,800.0,LV,39.0,49.0,,2014,new-hampshire
Vox Populi (R),2014/05/14,2014/05/15,707.0,RV,35.0,47.0,,2014,new-hampshire
CEA/Hickman Analytics (D),2014/04/24,2014/04/30,400.0,LV,43.0,49.0,,2014,new-hampshire
Dartmouth,2014/04/21,2014/04/25,412.0,RV,36.0,39.0,,2014,new-hampshire
WMUR/UNH,2014/04/01,2014/04/09,387.0,LV,39.0,45.0,,2014,new-hampshire
ARG,2014/03/13,2014/03/16,533.0,RV,38.0,50.0,,2014,new-hampshire
Rasmussen Reports,2014/03/12,2014/03/13,750.0,LV,41.0,50.0,,2014,new-hampshire
Suffolk/Boston Herald,2014/02/27,2014/03/05,800.0,LV,39.0,52.0,,2014,new-hampshire
WMUR/UNH,2014/01/21,2014/01/26,454.0,LV,37.0,47.0,,2014,new-hampshire
Purple Strategies,2014/01/21,2014/01/23,1052.0,LV,44.0,44.0,,2014,new-hampshire
PPP (D),2014/01/09,2014/01/12,1354.0,RV,43.0,46.0,,2014,new-hampshire
ARG,2013/12/13,2013/12/16,549.0,RV,38.0,48.0,,2014,new-hampshire
PPP (D),2013/09/13,2013/09/16,1038.0,RV,44.0,48.0,,2014,new-hampshire
New England College,2013/05/02,2013/05/05,807.0,RV,35.0,54.0,,2014,new-hampshire
Dartmouth,2013/04/22,2013/04/25,433.0,RV,30.0,44.0,,2014,new-hampshire
CBS News/NYT/YouGov,2014/10/16,2014/10/23,877.0,LV,56.0,34.0,,2014,west-virginia
Rasmussen Reports,2014/09/30,2014/10/01,750.0,LV,50.0,39.0,,2014,west-virginia
The West Virginia Poll,2014/08/15,2014/08/23,401.0,LV,54.0,37.0,,2014,west-virginia
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1066.0,LV,56.0,33.0,,2014,west-virginia
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1284.0,LV,55.0,32.0,,2014,west-virginia
Rasmussen Reports,2014/08/19,2014/08/20,750.0,LV,50.0,33.0,,2014,west-virginia
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,51.0,43.0,,2014,west-virginia
The West Virginia Poll,2014/05/19,2014/05/22,400.0,LV,49.0,38.0,,2014,west-virginia
Rasmussen Reports,2014/05/14,2014/05/15,750.0,LV,48.0,39.0,,2014,west-virginia
Rasmussen Reports,2014/02/19,2014/02/20,500.0,LV,49.0,35.0,,2014,west-virginia
PPP (D),2013/09/19,2013/09/22,1110.0,RV,50.0,36.0,,2014,west-virginia
The West Virginia Poll,2013/08/15,2013/08/22,400.0,A,45.0,40.0,,2014,west-virginia
Monmouth,2014/10/30,2014/11/02,750.0,LV,40.0,54.0,,2014,new-jersey
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1868.0,LV,39.0,51.0,,2014,new-jersey
Richard Stockton College,2014/10/18,2014/10/22,806.0,LV,33.0,57.0,,2014,new-jersey
Fairleigh Dickinson,2014/10/13,2014/10/19,525.0,LV,40.0,56.0,,2014,new-jersey
Quinnipiac,2014/09/25,2014/09/29,1058.0,LV,40.0,51.0,,2014,new-jersey
Richard Stockton College,2014/10/05,2014/10/08,810.0,LV,39.0,48.0,,2014,new-jersey
Monmouth,2014/10/02,2014/10/05,477.0,LV,38.0,53.0,,2014,new-jersey
CBS News/NYT/YouGov,2014/09/20,2014/10/01,2011.0,LV,37.0,51.0,,2014,new-jersey
Richard Stockton College,2014/09/05,2014/09/08,807.0,LV,36.0,49.0,,2014,new-jersey
Fairleigh Dickinson,2014/09/01,2014/09/07,721.0,RV,29.0,42.0,,2014,new-jersey
CBS News/NYT/YouGov,2014/08/18,2014/09/02,2244.0,LV,37.0,52.0,,2014,new-jersey
Quinnipiac,2014/07/31,2014/08/04,1148.0,RV,37.0,47.0,,2014,new-jersey
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,43.0,50.0,,2014,new-jersey
Rasmussen Reports,2014/06/17,2014/06/18,750.0,LV,35.0,48.0,,2014,new-jersey
Monmouth,2014/06/25,2014/06/29,717.0,RV,23.0,43.0,,2014,new-jersey
CBS News/NYT/YouGov,2014/10/16,2014/10/23,866.0,LV,20.0,65.0,,2014,rhode-island
Rasmussen Reports,2014/09/23,2014/09/25,750.0,LV,26.0,61.0,,2014,rhode-island
CBS News/NYT/YouGov,2014/09/20,2014/10/01,724.0,LV,22.0,64.0,,2014,rhode-island
CBS News/NYT/YouGov,2014/08/18,2014/09/02,764.0,LV,32.0,52.0,,2014,rhode-island
Albuquerque Journal,2014/10/21,2014/10/23,614.0,LV,43.0,50.0,,2014,new-mexico
CBS News/NYT/YouGov,2014/10/16,2014/10/23,962.0,LV,36.0,52.0,,2014,new-mexico
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1093.0,LV,35.0,53.0,,2014,new-mexico
Rasmussen Reports,2014/09/22,2014/09/23,830.0,LV,39.0,52.0,,2014,new-mexico
Albuquerque Journal,2014/09/09,2014/09/11,603.0,LV,38.0,51.0,,2014,new-mexico
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1096.0,LV,36.0,54.0,,2014,new-mexico
Albuquerque Journal,2014/08/12,2014/08/14,606.0,LV,35.0,53.0,,2014,new-mexico
Rasmussen Reports,2014/07/21,2014/07/22,860.0,LV,33.0,54.0,,2014,new-mexico
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,44.0,52.0,,2014,new-mexico
PPP (D),2014/03/20,2014/03/23,674.0,RV,33.0,53.0,,2014,new-mexico
WSB-TV/Landmark,2014/11/02,2014/11/02,1500.0,LV,50.0,46.0,,2014,georgia
PPP (D),2014/11/01,2014/11/03,975.0,LV,46.0,45.0,,2014,georgia
SurveyUSA,2014/10/30,2014/11/02,591.0,LV,47.0,44.0,,2014,georgia
InsiderAdvantage,2014/10/30,2014/11/02,1463.0,LV,48.0,45.0,,2014,georgia
NBC News/Marist,2014/10/27,2014/10/30,603.0,LV,48.0,44.0,,2014,georgia
WSB-TV/Landmark,2014/10/29,2014/10/29,1500.0,LV,47.0,47.0,,2014,georgia
YouGov,2014/10/25,2014/10/31,1743.0,LV,44.0,42.0,,2014,georgia
SurveyUSA,2014/10/24,2014/10/27,611.0,LV,48.0,45.0,,2014,georgia
Atlanta Journal-Constitution,2014/10/16,2014/10/23,1170.0,LV,44.0,42.0,,2014,georgia
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1774.0,LV,47.0,44.0,,2014,georgia
InsiderAdvantage,2014/10/21,2014/10/22,704.0,LV,45.0,47.0,,2014,georgia
WSB-TV/Landmark,2014/10/20,2014/10/21,1000.0,LV,47.0,47.0,,2014,georgia
CNN/Opinion Research,2014/10/19,2014/10/22,565.0,LV,44.0,47.0,,2014,georgia
SurveyUSA,2014/10/17,2014/10/20,606.0,LV,44.0,46.0,,2014,georgia
WRBL/Ledger-Enquirer/PMB,2014/10/13,2014/10/14,1543.0,LV,45.0,46.0,,2014,georgia
SurveyUSA,2014/10/10,2014/10/13,563.0,LV,45.0,48.0,,2014,georgia
WSB-TV/Landmark,2014/10/07,2014/10/09,1000.0,LV,46.0,46.0,,2014,georgia
SurveyUSA,2014/10/02,2014/10/06,566.0,LV,46.0,45.0,,2014,georgia
PPP (D),2014/10/02,2014/10/05,895.0,LV,45.0,43.0,,2014,georgia
InsiderAdvantage,2014/09/29,2014/10/01,947.0,LV,47.0,43.0,,2014,georgia
CBS News/NYT/YouGov,2014/09/20,2014/10/01,1851.0,LV,47.0,43.0,,2014,georgia
SurveyUSA,2014/09/19,2014/09/22,550.0,LV,46.0,45.0,,2014,georgia
InsiderAdvantage,2014/09/10,2014/09/11,1167.0,LV,50.0,40.0,,2014,georgia
WSB-TV/Landmark,2014/09/09,2014/09/11,1109.0,LV,43.0,46.0,,2014,georgia
Atlanta Journal-Constitution,2014/09/08,2014/09/11,884.0,LV,45.0,41.0,,2014,georgia
SurveyUSA,2014/09/05,2014/09/08,558.0,LV,47.0,44.0,,2014,georgia
CBS News/NYT/YouGov,2014/08/18,2014/09/02,1900.0,LV,47.0,41.0,,2014,georgia
WRBL/Ledger-Enquirer/PMB,2014/08/24,2014/08/25,1578.0,LV,43.0,45.0,,2014,georgia
WSB-TV/Landmark,2014/08/20,2014/08/21,600.0,LV,40.0,47.0,,2014,georgia
SurveyUSA,2014/08/14,2014/08/17,560.0,LV,50.0,41.0,,2014,georgia
InsiderAdvantage,2014/08/12,2014/08/13,719.0,LV,47.0,40.0,,2014,georgia
WSB-TV/Landmark,2014/07/25,2014/07/25,750.0,LV,43.0,47.0,,2014,georgia
SurveyUSA,2014/06/03,2014/06/05,999.0,LV,43.0,38.0,,2014,georgia
Rasmussen Reports,2014/10/22,2014/10/26,908.0,LV,45.0,31.0,21.0,2014,south-dakota
SurveyUSA*,2014/10/21,2014/10/26,611.0,LV,43.0,32.0,19.0,2014,south-dakota
Argus Leader/Mason-Dixon*,2014/10/20,2014/10/23,800.0,LV,42.0,33.0,13.0,2014,south-dakota
NBC News/Marist*,2014/10/19,2014/10/23,730.0,LV,43.0,29.0,16.0,2014,south-dakota
CBS News/NYT/YouGov,2014/10/16,2014/10/23,527.0,LV,38.0,25.0,17.0,2014,south-dakota
Harper (R)*,2014/10/09,2014/10/11,630.0,LV,37.0,33.0,23.0,2014,south-dakota
SurveyUSA*,2014/10/01,2014/10/05,616.0,LV,35.0,28.0,32.0,2014,south-dakota
CBS News/NYT/YouGov,2014/09/20,2014/10/01,382.0,LV,42.0,27.0,12.0,2014,south-dakota
Nielson Brothers*,2014/09/21,2014/09/25,647.0,LV,39.0,26.0,24.0,2014,south-dakota
SurveyUSA*,2014/09/03,2014/09/07,510.0,LV,39.0,28.0,25.0,2014,south-dakota
CBS News/NYT/YouGov,2014/08/18,2014/09/02,526.0,LV,43.0,29.0,6.0,2014,south-dakota
Nielson Brothers*,2014/07/23,2014/07/28,578.0,LV,43.0,30.0,14.0,2014,south-dakota
Rasmussen Reports,2014/06/04,2014/06/05,750.0,LV,44.0,29.0,18.0,2014,south-dakota
SurveyUSA*,2014/05/06,2014/05/10,504.0,LV,44.0,30.0,17.0,2014,south-dakota
CBS News/NYT/YouGov,2014/10/16,2014/10/23,1566.0,LV,43.0,28.0,8.0,2014,south-carolina
Palmetto Politics Poll/VSS*,2014/10/14,2014/10/19,917.0,LV,49.0,29.0,10.0,2014,south-carolina
Winthrop*,2014/09/21,2014/09/28,1082.0,LV,46.0,28.0,8.0,2014,south-carolina
CBS News/NYT/YouGov,2014/09/20,2014/10/01,2663.0,LV,44.0,27.0,8.0,2014,south-carolina
CBS News/NYT/YouGov,2014/08/18,2014/09/02,833.0,LV,42.0,29.0,8.0,2014,south-carolina
Palmetto Politics Poll/VSS*,2014/07/16,2014/07/20,650.0,LV,45.0,33.0,10.0,2014,south-carolina
CBS News/NYT/YouGov,2014/07/05,2014/07/24,,LV,51.0,38.0,,2014,south-carolina
Rasmussen Reports,2014/07/09,2014/07/10,750.0,LV,49.0,30.0,,2014,south-carolina
Wash Post/Univ. of Maryland*,2016/09/27,2016/09/30,706,LV,29.0,58.0,,2016,maryland
Goucher College*,2016/09/17,2016/09/20,514,LV,24.0,54.0,,2016,maryland
OpinionWorks,2016/08/18,2016/08/30,754,LV,26.0,55.0,,2016,maryland
Fort Hays St. University,2016/11/01,2016/11/03,313,LV,77.0,13.0,,2016,kansas
KSN News/SurveyUSA*,2016/10/11,2016/10/15,549,LV,56.0,31.0,,2016,kansas
KSN News/SurveyUSA*,2016/09/06,2016/09/11,595,LV,50.0,34.0,,2016,kansas
KSN News/SurveyUSA*,2016/08/03,2016/08/07,566,LV,52.0,32.0,,2016,kansas
KSN News/SurveyUSA,2016/07/08,2016/07/11,537,LV,52.0,33.0,,2016,kansas
KABC/SurveyUSA,2016/10/28,2016/10/31,747,LV,,27.0,,2016,california
Field,2016/10/25,2016/10/31,1498,LV,,23.0,,2016,california
LA Times/USC,2016/10/22,2016/10/30,697,LV,,31.0,,2016,california
PPIC,2016/10/14,2016/10/23,1024,LV,,20.0,,2016,california
KABC/SurveyUSA,2016/10/13,2016/10/15,725,LV,,24.0,,2016,california
KABC/SurveyUSA,2016/09/27,2016/09/28,732,LV,,29.0,,2016,california
PPIC,2016/09/09,2016/09/18,1055,LV,,25.0,,2016,california
Field,2016/09/07,2016/09/13,1426,LV,,20.0,,2016,california
KABC/SurveyUSA,2016/09/08,2016/09/11,678,LV,,27.0,,2016,california
PPIC,2016/07/10,2016/07/19,1056,LV,,20.0,,2016,california
Field,2016/06/08,2016/07/02,956,LV,,24.0,,2016,california
SurveyUSA,2016/10/31,2016/11/02,681,LV,41.0,53.0,,2016,washington
Elway Poll,2016/10/20,2016/10/22,502,LV,34.0,58.0,,2016,washington
University of Washington,2016/10/06,2016/10/13,750,LV,39.0,55.0,,2016,washington
Emerson,2016/09/25,2016/09/26,700,LV,41.0,48.0,,2016,washington
Elway Poll,2015/10/13,2015/10/15,500,RV,23.0,44.0,,2016,washington
Monmouth,2016/10/30,2016/11/02,402,LV,61.0,28.0,,2016,utah
Heat Street/Rasmussen,2016/10/29,2016/10/31,750,LV,59.0,27.0,,2016,utah
Heat Street/Rasmussen*,2016/10/23,2016/10/24,750,LV,56.0,26.0,,2016,utah
Heat Street/Rasmussen*,2016/10/14,2016/10/16,750,LV,57.0,25.0,,2016,utah
Monmouth,2016/10/10,2016/10/12,403,LV,60.0,31.0,,2016,utah
PPP (D)*,2016/08/19,2016/08/14,1018,LV,51.0,21.0,,2016,utah
UtahPolicy/Dan Jones*,2016/07/18,2016/08/04,858,LV,57.0,22.0,,2016,utah
Morning Call,2016/10/30,2016/11/04,405,LV,43.0,42.0,,2016,pennsylvania
Harper (R)*,2016/11/02,2016/11/03,504,LV,44.0,44.0,,2016,pennsylvania
Gravis,2016/11/01,2016/11/02,1016,RV,43.0,45.0,,2016,pennsylvania
Susquehanna,2016/10/31,2016/11/01,681,LV,41.0,47.0,,2016,pennsylvania
Monmouth,2016/10/29,2016/11/01,403,LV,44.0,47.0,,2016,pennsylvania
Quinnipiac,2016/10/27,2016/11/01,612,LV,47.0,48.0,,2016,pennsylvania
CNN/ORC,2016/10/27,2016/11/01,799,LV,46.0,51.0,,2016,pennsylvania
Franklin \u0026amp; Marshall*,2016/10/26,2016/10/30,652,LV,35.0,47.0,,2016,pennsylvania
Gravis,2016/10/25,2016/10/30,3217,RV,41.0,45.0,,2016,pennsylvania
CBS News/YouGov,2016/10/26,2016/10/28,1091,LV,41.0,44.0,,2016,pennsylvania
Emerson,2016/10/25,2016/10/26,550,LV,43.0,45.0,,2016,pennsylvania
NY Times/Siena,2016/10/23,2016/10/25,824,LV,44.0,47.0,,2016,pennsylvania
Morning Call,2016/10/20,2016/10/26,420,LV,41.0,41.0,,2016,pennsylvania
Emerson,2016/10/17,2016/10/19,800,LV,46.0,43.0,,2016,pennsylvania
Quinnipiac,2016/10/10,2016/10/16,660,LV,49.0,45.0,,2016,pennsylvania
Bloomberg,2016/10/07,2016/10/11,806,LV,45.0,47.0,,2016,pennsylvania
Susquehanna*,2016/10/04,2016/10/09,764,LV,42.0,38.0,,2016,pennsylvania
CBS News/YouGov,2016/10/05,2016/10/07,997,LV,42.0,42.0,,2016,pennsylvania
NBC/WSJ/Marist,2016/10/03,2016/10/06,709,LV,44.0,48.0,,2016,pennsylvania
Monmouth*,2016/09/30,2016/10/03,402,LV,46.0,46.0,,2016,pennsylvania
Franklin \u0026amp; Marshall*,2016/09/28,2016/10/02,496,LV,35.0,41.0,,2016,pennsylvania
Quinnipiac,2016/09/27,2016/10/02,535,LV,50.0,42.0,,2016,pennsylvania
Gravis,2016/09/23,2016/09/23,949,LV,39.0,43.0,,2016,pennsylvania
CNN/ORC,2016/09/20,2016/09/25,771,LV,46.0,49.0,,2016,pennsylvania
Harper (R)*,2016/09/21,2016/09/22,500,LV,42.0,42.0,,2016,pennsylvania
Morning Call,2016/09/19,2016/09/23,486,LV,41.0,40.0,,2016,pennsylvania
Mercyhurst,2016/09/12,2016/09/23,420,LV,43.0,42.0,,2016,pennsylvania
Morning Call,2016/09/12,2016/09/16,486,LV,38.0,41.0,,2016,pennsylvania
Quinnipiac,2016/08/31,2016/09/07,778,LV,46.0,45.0,,2016,pennsylvania
CBS News/YouGov,2016/08/30,2016/09/02,1091,LV,39.0,39.0,,2016,pennsylvania
Franklin \u0026amp; Marshall,2016/08/25,2016/08/29,496,LV,38.0,43.0,,2016,pennsylvania
Monmouth*,2016/08/26,2016/08/29,402,LV,41.0,45.0,,2016,pennsylvania
Emerson,2016/08/25,2016/08/28,800,LV,46.0,39.0,,2016,pennsylvania
NBC/WSJ/Marist,2016/08/03,2016/08/07,834,RV,44.0,48.0,,2016,pennsylvania
Quinnipiac,2016/07/30,2016/08/07,815,RV,44.0,47.0,,2016,pennsylvania
Susquehanna,2016/07/31,2016/08/04,772,LV,40.0,42.0,,2016,pennsylvania
Franklin \u0026amp; Marshall,2016/07/29,2016/07/29,389,LV,38.0,39.0,,2016,pennsylvania
PPP (D),2016/07/29,2016/07/31,1505,LV,42.0,41.0,,2016,pennsylvania
Suffolk University,2016/07/25,2016/07/27,500,LV,36.0,43.0,,2016,pennsylvania
NBC/WSJ/Marist,2016/07/05,2016/07/10,829,RV,44.0,47.0,,2016,pennsylvania
Quinnipiac,2016/06/30,2016/07/11,982,RV,49.0,39.0,,2016,pennsylvania
PPP (D)*,2016/06/22,2016/06/23,980,RV,40.0,39.0,,2016,pennsylvania
Quinnipiac,2016/06/08,2016/06/19,950,RV,49.0,40.0,,2016,pennsylvania
Quinnipiac,2016/04/27,2016/05/08,1077,RV,45.0,44.0,,2016,pennsylvania
Quinnipiac,2016/03/30,2016/04/04,1737,RV,47.0,38.0,,2016,pennsylvania
Mercyhurst University,2016/03/16,2016/03/18,421,RV,47.0,34.0,,2016,pennsylvania
PPP (D),2015/10/08,2015/10/11,1012,RV,43.0,36.0,,2016,pennsylvania
Quinnipiac,2015/09/25,2015/10/05,1049,RV,51.0,31.0,,2016,pennsylvania
Harper (R),2015/09/09,2015/09/10,700,LV,48.0,34.0,,2016,pennsylvania
Franklin \u0026amp; Marshall,2015/08/17,2015/08/24,605,RV,35.0,28.0,,2016,pennsylvania
Quinnipiac,2015/08/07,2015/08/18,1085,RV,48.0,32.0,,2016,pennsylvania
PPP (D),2014/05/30,2014/06/01,835,RV,42.0,38.0,,2016,pennsylvania
Landmark/Rosetta Stone*,2016/11/06,2016/11/06,1200,LV,52.0,41.0,,2016,georgia
Opinion Savvy*,2016/11/02,2016/11/03,538,LV,50.0,39.0,,2016,georgia
NBC/WSJ/Marist*,2016/10/30,2016/11/01,707,LV,48.0,37.0,,2016,georgia
Emerson,2016/10/29,2016/10/31,650,LV,48.0,40.0,,2016,georgia
Quinnipiac,2016/10/20,2016/10/26,707,LV,54.0,40.0,,2016,georgia
WSB-TV/Landmark*,2016/11/02,2016/11/03,1000,LV,50.0,40.0,,2016,georgia
FOX 5/Opinion Savvy*,2016/10/20,2016/10/20,570,LV,51.0,42.0,,2016,georgia
Landmark Communications*,2016/10/11,2016/10/12,1400,LV,50.0,37.0,,2016,georgia
JMC Analytics*,2016/09/20,2016/09/22,600,LV,41.0,28.0,,2016,georgia
Quinnipiac,2016/09/13,2016/09/21,638,LV,55.0,34.0,,2016,georgia
Monmouth*,2016/09/15,2016/09/18,401,LV,50.0,34.0,,2016,georgia
Emerson,2016/09/09,2016/09/13,600,LV,48.0,32.0,,2016,georgia
FOX 5 Atlanta*,2016/09/14,2016/09/14,568,LV,47.0,34.0,,2016,georgia
NBC/WSJ/Marist,2016/09/06,2016/09/08,649,LV,53.0,38.0,,2016,georgia
JMC Analytics,2016/08/06,2016/08/07,615,LV,39.0,30.0,,2016,georgia
Atlanta Journal-Constitution,2016/08/01,2016/08/04,847,RV,48.0,42.0,,2016,georgia
WXIA-TV/SurveyUSA*,2016/07/29,2016/07/31,570,LV,48.0,39.0,,2016,georgia
PPP (D),2016/05/27,2016/05/30,724,RV,47.0,35.0,,2016,georgia
Emerson,2016/11/04,2016/11/05,600,LV,47.0,48.0,,2016,nevada
Gravis,2016/11/03,2016/11/06,1158,LV,43.0,49.0,,2016,nevada
8 News NOW - Las Vegas*,2016/10/28,2016/11/01,600,LV,43.0,45.0,,2016,nevada
CNN/ORC,2016/10/27,2016/11/01,790,LV,49.0,47.0,,2016,nevada
Emerson,2016/10/26,2016/10/27,550,LV,48.0,44.0,,2016,nevada
Gravis,2016/10/25,2016/10/25,875,RV,44.0,50.0,,2016,nevada
NBC/WSJ/Marist,2016/10/20,2016/10/24,707,LV,49.0,42.0,,2016,nevada
Las Vegas Review-Journal,2016/10/20,2016/10/23,800,LV,44.0,45.0,,2016,nevada
KTNV/Rasmussen ,2016/10/20,2016/10/22,826,LV,41.0,43.0,,2016,nevada
Monmouth*,2016/10/14,2016/10/17,413,LV,45.0,42.0,,2016,nevada
CNN/ORC,2016/10/10,2016/10/15,698,LV,45.0,52.0,,2016,nevada
CBS News/YouGov,2016/10/12,2016/10/14,996,LV,39.0,39.0,,2016,nevada
8 News NOW - Las Vegas,2016/10/10,2016/10/13,600,LV,35.0,40.0,,2016,nevada
Emerson,2016/10/02,2016/10/04,700,LV,45.0,41.0,,2016,nevada
UNLV/Hart Research (D),2016/09/27,2016/10/02,700,RV,47.0,46.0,,2016,nevada
Las Vegas Review-Journal,2016/09/27,2016/09/29,800,LV,47.0,45.0,,2016,nevada
Suffolk*,2016/09/27,2016/09/29,500,LV,38.0,35.0,,2016,nevada
FOX News*,2016/09/18,2016/09/20,704,LV,43.0,36.0,,2016,nevada
KTNV/Rasmussen ,2016/09/16,2016/09/18,800,LV,44.0,40.0,,2016,nevada
Monmouth*,2016/09/11,2016/09/13,406,LV,46.0,43.0,,2016,nevada
NBC/WSJ/Marist,2016/09/06,2016/09/08,627,LV,47.0,45.0,,2016,nevada
Suffolk University*,2016/08/15,2016/08/17,500,LV,37.0,37.0,,2016,nevada
KTNV/Rasmussen ,2016/07/29,2016/07/31,750,LV,42.0,41.0,,2016,nevada
KTNV/Rasmussen ,2016/07/22,2016/07/24,750,LV,46.0,37.0,,2016,nevada
Monmouth*,2016/07/07,2016/07/10,408,LV,42.0,40.0,,2016,nevada
Gravis,2016/05/24,2016/05/25,1637,RV,43.0,45.0,,2016,nevada
Quinnipiac,2016/11/03,2016/11/06,884,LV,50.0,43.0,,2016,florida
CBS News/YouGov,2016/11/02,2016/11/04,1188,LV,47.0,44.0,,2016,florida
FOX 13/Opinion Savvy,2016/11/01,2016/11/02,603,LV,50.0,46.0,,2016,florida
Gravis,2016/11/01,2016/11/02,1220,RV,47.0,46.0,,2016,florida
Quinnipiac,2016/10/27,2016/11/01,626,LV,50.0,44.0,,2016,florida
CNN/ORC,2016/10/27,2016/11/01,773,LV,49.0,48.0,,2016,florida
Emerson,2016/10/26,2016/10/27,500,LV,49.0,47.0,,2016,florida
NY Times/Siena,2016/10/25,2016/10/27,814,LV,51.0,42.0,,2016,florida
NBC/WSJ/Marist,2016/10/25,2016/10/26,779,LV,51.0,43.0,,2016,florida
Gravis,2016/10/25,2016/10/26,1301,RV,46.0,46.0,,2016,florida
Dixie Strategies,2016/10/25,2016/10/26,698,LV,49.0,43.0,,2016,florida
Bloomberg,2016/10/21,2016/10/24,953,LV,51.0,41.0,,2016,florida
Florida Atlantic University,2016/10/21,2016/10/23,500,LV,46.0,42.0,,2016,florida
